"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp4m","WTemp7m","WTemp9m","WTemp10m","WTemp13m","WTemp15m","odomgL_15m","odosat_15m","PAR9m"
"16654",2025-09-12 14:00:00,2025-09-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43001657458563,NA,NA,6.273,0.294,2.378297,0.1
"16655",2025-09-12 14:05:00,2025-09-12 07:05:00,13.08,53,68.63,0.3,0.88,0.13,0,11.41,108.5,13.1578,13.14059,11.8160518047882,NA,8.16275830570902,6.86480242725599,6.288507,NA,NA,NA
"16656",2025-09-12 14:15:00,2025-09-12 07:15:00,13.06,52.97,68.62,0.83,2.69,3.03,2.78,11.39,108.3,13.15063,13.14648,11.8003002209945,9.26239502762431,7.7624419558011,6.94860795027624,6.306207,0.294,2.377697,0.5
"16657",2025-09-12 14:30:00,2025-09-12 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34477348066298,NA,NA,6.283,0.292,2.362715,0.3
"16658",2025-09-12 14:35:00,2025-09-12 07:35:00,13.06,53,68.67,2.54,8.47,24.65,23.52,11.45,108.9,13.14565,13.13674,11.538977053407,NA,7.34907625598527,6.79828599631676,6.30285,NA,NA,NA
"16659",2025-09-12 14:45:00,2025-09-12 07:45:00,13.06,52.93,68.57,3.97,13.3,33.99,32.49,11.45,108.8,13.15237,13.13632,11.7035954696133,9.39915193370166,7.39788690607735,6.85709751933702,6.309015,0.294,2.381238,0.2
"16660",2025-09-12 14:55:00,2025-09-12 07:55:00,13.06,52.92,68.56,0.57,1.8,2.68,2.44,11.43,108.6,13.14642,13.13278,11.7486038858195,NA,7.40549855616943,6.86442604235727,6.324304,NA,NA,NA
"16661",2025-09-12 15:00:00,2025-09-12 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50753038674033,NA,NA,6.331,0.294,2.381778,0.1
"16662",2025-09-12 15:05:00,2025-09-12 08:05:00,13.05,52.96,68.62,0.41,1.25,0.38,0.23,11.45,108.9,13.13757,13.12478,11.8053323020258,NA,7.38311120626151,6.89415356537753,6.33584,NA,NA,NA
"16663",2025-09-12 15:15:00,2025-09-12 08:15:00,13.05,52.87,68.52,0.91,2.94,1.95,1.74,11.43,108.6,13.1361,13.11456,11.916510718232,9.525908839779,7.30542685635359,6.74456108839779,6.358209,0.294,2.377697,0.4
"16664",2025-09-12 15:25:00,2025-09-12 08:25:00,13.05,53.15,68.86,0.87,2.83,5.62,5.26,11.56,109.9,13.13778,13.12072,11.8905991344383,NA,7.26100550644567,6.67892161141805,6.355249,NA,NA,NA
"16665",2025-09-12 15:30:00,2025-09-12 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59828729281768,NA,NA,6.214,0.293,2.366681,-0.2
"16666",2025-09-12 15:35:00,2025-09-12 08:35:00,13.05,53.09,68.8,0.87,2.81,1.65,1.45,11.54,109.7,13.13525,13.11746,11.9568575506446,NA,7.12701515653775,6.60254013443831,6.323938,NA,NA,NA
"16667",2025-09-12 15:45:00,2025-09-12 08:45:00,13.05,53.05,68.73,2.33,7.76,18.47,17.6,11.53,109.5,13.13207,13.12219,11.9384859668508,9.58266574585635,7.17689380662983,6.54102065745856,6.308374,0.295,2.376399,0.3
"16668",2025-09-12 15:55:00,2025-09-12 08:55:00,13.06,53.28,69.02,1.24,4.05,3.6,3.32,11.68,111,13.13787,13.11996,11.9955843830571,NA,7.11141645672191,6.53962118047882,6.2156,NA,NA,NA
"16669",2025-09-12 16:00:00,2025-09-12 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56604419889503,NA,NA,6.126,0.295,2.377541,0.3
"16670",2025-09-12 16:05:00,2025-09-12 09:05:00,13.07,53.46,69.24,0.4,1.23,2.65,2.41,11.84,112.6,13.1491,13.11376,11.9410427992634,NA,7.108713106814,6.50959570349908,6.160974,NA,NA,NA
"16671",2025-09-12 16:15:00,2025-09-12 09:15:00,13.08,53.54,69.33,0.44,1.37,0.83,0.66,11.89,113.1,13.15786,13.09521,11.9069912154696,9.5224226519337,7.06847275690608,6.40568722651934,6.152154,0.294,2.370681,0.2
"16672",2025-09-12 16:25:00,2025-09-12 09:25:00,13.07,53.4,69.16,0.69,2.2,2.2,1.98,11.84,112.5,13.15765,13.10851,11.8345396316759,NA,7.08743740699816,6.4689237495396,6.166009,NA,NA,NA
"16673",2025-09-12 16:30:00,2025-09-12 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59480110497238,NA,NA,6.185,0.295,2.38109,-0.2
"16674",2025-09-12 16:35:00,2025-09-12 09:35:00,13.08,53.5,69.28,0.48,1.48,2.02,1.81,11.87,112.9,13.16107,13.10241,11.9068380478821,NA,6.98481905709024,6.51824427255985,6.175806,NA,NA,NA
"16675",2025-09-12 16:45:00,2025-09-12 09:45:00,13.09,53.48,69.24,0.64,2.02,0.86,0.7,11.9,113.2,13.15911,13.10052,11.8861164640884,9.69417955801105,7.12652470718232,6.39614779558011,6.200342,0.295,2.384039,0.3
"16676",2025-09-12 16:55:00,2025-09-12 09:55:00,13.08,53.48,69.25,0.76,2.42,6.5,6.11,11.85,112.7,13.16009,13.09051,12.0382148802947,NA,7.1260193572744,6.50470331860037,6.246637,NA,NA,NA
"16677",2025-09-12 17:00:00,2025-09-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68655801104972,NA,NA,6.302,0.293,2.371942,0.1
"16678",2025-09-12 17:15:00,2025-09-12 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5819364640884,NA,NA,6.273,0.292,2.362119,0.2
"16679",2025-09-12 17:25:00,2025-09-12 10:25:00,13.07,53.4,69.16,0.58,1.85,0.69,0.53,11.83,112.5,13.15585,13.05035,12.0320501289134,NA,7.67335930755064,6.68791188766114,6.331232,NA,NA,NA
"16680",2025-09-12 17:30:00,2025-09-12 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45831491712707,NA,NA,6.302,0.293,2.371942,0.4
"16681",2025-09-12 17:35:00,2025-09-12 10:35:00,13.1,53.63,69.42,0.59,1.86,2.5,2.27,11.96,113.8,13.15478,13.07238,11.7870185451197,NA,7.62716895764273,6.6891064106814,6.309137,NA,NA,NA
"16682",2025-09-12 17:45:00,2025-09-12 10:45:00,13.1,53.64,69.42,0.44,1.35,1.87,1.66,11.96,113.7,13.14547,13.05493,11.847896961326,9.42469337016574,7.63880860773481,6.71331093370166,6.338037,0.294,2.378297,0.4
"16683",2025-09-12 17:55:00,2025-09-12 10:55:00,13.13,53.76,69.52,0.35,1.05,0.25,0.11,12.01,114.3,13.1864,13.03549,11.7707253775322,NA,7.53143025782689,6.61196645672192,6.340326,NA,NA,NA
"16684",2025-09-12 18:00:00,2025-09-12 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31007182320442,NA,NA,6.234,0.293,2.367876,0.6
"16685",2025-09-12 18:05:00,2025-09-12 11:05:00,13.14,53.75,69.49,NA,NA,29.27,27.95,12.02,114.5,13.17669,13.07025,11.7353537937385,NA,7.43699090791897,6.61145197974217,6.315637,NA,NA,NA
"16686",2025-09-12 18:15:00,2025-09-12 11:15:00,13.19,53.9,69.6,0.34,1.03,1.25,1.07,12.12,115.5,13.18969,13.04345,11.6891222099448,9.31145027624309,7.71944355801105,6.43811550276243,6.295129,0.294,2.377697,0.5
"16687",2025-09-12 18:25:00,2025-09-12 11:25:00,13.24,54.24,69.95,1.09,3.55,9.68,9.16,12.21,116.6,13.19958,13.00918,11.686920626151,NA,7.85587020810313,6.39039002578269,6.275384,NA,NA,NA
"16688",2025-09-12 18:30:00,2025-09-12 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34882872928177,NA,NA,6.244,0.293,2.368474,0.6
"16689",2025-09-12 18:45:00,2025-09-12 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46520718232044,NA,NA,6.224,0.295,2.383437,0.6
"16690",2025-09-12 18:50:00,2025-09-12 11:50:00,13.31,54.4,70.04,1.16,3.8,9.89,9.36,12.24,117,13.33343,12.9132,11.7151366666667,NA,8.49417333333333,6.41486033333333,6.258905,NA,NA,NA
"16691",2025-09-12 19:00:00,2025-09-12 12:00:00,13.28,54.24,69.89,1.22,4.01,4.61,4.29,12.18,116.4,13.34466,12.92394,11.8798350828729,9.39558563535912,8.27239298342541,6.35977985635359,6.253717,0.293,2.366083,0.8
"16692",2025-09-12 19:10:00,2025-09-12 12:10:00,13.23,53.96,69.61,0.5,1.54,2.25,2.03,12.05,115,13.29553,12.90161,11.8221234990792,NA,8.1741926335175,6.33976437937385,6.246088,NA,NA,NA
"16693",2025-09-12 19:15:00,2025-09-12 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31696408839779,NA,NA,6.195,0.294,2.373619,1.3
"16694",2025-09-12 19:20:00,2025-09-12 12:20:00,13.24,54.01,69.66,1.36,4.48,9.36,8.85,12.06,115.1,13.3077,12.85116,11.7950919152855,NA,8.34147228360958,6.38929890239411,6.240198,NA,NA,NA
"16695",2025-09-12 19:30:00,2025-09-12 12:30:00,13.23,53.99,69.64,0.51,1.58,2.52,2.29,12.03,114.8,13.3135,12.88922,11.7158303314917,9.23834254143646,7.85351193370166,6.19041942541436,6.227228,0.293,2.365545,1.1
"16696",2025-09-12 19:40:00,2025-09-12 12:40:00,13.22,53.92,69.56,0.73,2.35,3.35,3.08,12,114.4,13.27804,12.94561,11.540998747698,NA,7.51001858379374,6.17080094843462,6.222772,NA,NA,NA
"16697",2025-09-12 19:45:00,2025-09-12 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13272099447514,NA,NA,6.234,0.295,2.384039,0.7
"16698",2025-09-12 19:50:00,2025-09-12 12:50:00,13.25,53.91,69.51,0.41,1.26,1.34,1.15,11.94,114,13.33721,12.8605,11.4632671639042,NA,7.33952923388582,6.21768047145488,6.252191,NA,NA,NA
"16699",2025-09-12 20:00:00,2025-09-12 13:00:00,13.24,53.8,69.38,0.58,1.82,1.9,1.69,11.88,113.3,13.30828,12.89126,11.4634555801105,9.14309944751381,7.4817238839779,6.28897299447514,6.261499,0.294,2.374758,3.1
"16700",2025-09-12 20:10:00,2025-09-12 13:10:00,13.22,53.66,69.24,0.68,2.15,5.09,4.76,11.81,112.7,13.30303,12.86624,11.5073639963168,NA,7.32368553406998,6.2751225174954,6.274652,NA,NA,NA
"16701",2025-09-12 20:15:00,2025-09-12 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23347790055249,NA,NA,6.253,0.294,2.377098,1.8
"16702",2025-09-12 20:30:00,2025-09-12 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28885635359116,NA,NA,6.263,0.293,2.36961,2.8
"16703",2025-09-12 20:40:00,2025-09-12 13:40:00,13.21,53.55,69.11,0.56,1.76,1.1,0.92,11.77,112.3,13.30273,12.87454,11.6740492449355,NA,8.11162748434623,6.35692208655617,6.281457,NA,NA,NA
"16704",2025-09-12 20:45:00,2025-09-12 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35223480662983,NA,NA,6.263,0.295,2.385785,1
"16705",2025-09-12 20:50:00,2025-09-12 13:50:00,13.2,53.44,69,0.49,1.52,1.03,0.85,11.73,111.8,13.29019,12.85916,11.7013076611418,NA,8.25683913443831,6.37612160957643,6.27453,NA,NA,NA
"16706",2025-09-12 21:00:00,2025-09-12 14:00:00,13.22,53.52,69.05,0.4,1.24,1.01,0.84,11.7,111.6,13.31558,12.86822,11.8125960773481,9.43361325966851,8.14393878453039,6.53591513259668,6.286096,0.293,2.369012,0.8
"16707",2025-09-12 21:10:00,2025-09-12 14:10:00,13.22,53.59,69.16,0.66,2.1,2.15,1.93,11.77,112.2,13.3027,12.84735,11.8062244935543,NA,8.43166843462247,6.42160065561694,6.289392,NA,NA,NA
"16708",2025-09-12 21:15:00,2025-09-12 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59499171270718,NA,NA,6.283,0.293,2.370806,1.5
"16709",2025-09-12 21:20:00,2025-09-12 14:20:00,13.2,53.66,69.26,0.65,2.07,2.26,2.04,11.81,112.6,13.29501,12.84893,11.8650029097606,NA,8.67048808471455,6.3158921786372,6.285547,NA,NA,NA
"16710",2025-09-12 21:30:00,2025-09-12 14:30:00,13.21,53.79,69.42,0.29,0.86,0.14,0,11.85,113,13.30136,12.89178,11.9397013259669,9.70237016574586,8.81426773480663,6.38889370165746,6.29574,0.293,2.371344,1
"16711",2025-09-12 21:40:00,2025-09-12 14:40:00,13.21,53.85,69.5,0.26,0.74,0.57,0.41,11.89,113.4,13.29333,12.90725,12.0427597421731,NA,9.05603738489871,6.37986522467772,6.311639,NA,NA,NA
"16712",2025-09-12 21:45:00,2025-09-12 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71274861878453,NA,NA,6.302,0.293,2.371942,0.6
"16713",2025-09-12 21:50:00,2025-09-12 14:50:00,13.21,53.99,69.67,1.13,3.69,10.38,9.83,11.93,113.8,13.30386,12.91827,12.1276881583794,NA,9.30473703499079,6.45912274769797,6.322046,NA,NA,NA
"16714",2025-09-12 22:00:00,2025-09-12 15:00:00,13.21,53.97,69.65,0.53,1.66,3.87,3.58,12,114.4,13.30471,12.77477,12.1167365745856,9.73212707182321,9.28534668508287,6.57454427071823,6.316583,0.294,2.378898,0.6
"16715",2025-09-12 22:10:00,2025-09-12 15:10:00,13.21,54.1,69.82,0.84,2.71,7.1,6.68,12.05,115,13.30584,12.71444,12.0831649907919,NA,9.11622633517495,6.57546479373849,6.325891,NA,NA,NA
"16716",2025-09-12 22:15:00,2025-09-12 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75050552486188,NA,NA,6.312,0.293,2.37254,0.6
"16717",2025-09-12 22:20:00,2025-09-12 15:20:00,13.22,54.18,69.91,2.01,6.66,27.05,25.83,12.11,115.6,13.31115,12.66671,12.0671434069982,NA,9.37524598526704,6.54699531675875,6.327966,NA,NA,NA
"16718",2025-09-12 22:30:00,2025-09-12 15:30:00,13.24,54.5,70.3,0.35,1.05,0.47,0.32,12.28,117.2,13.31539,12.6755,12.1079718232044,9.79688397790055,9.43757563535912,6.44540683977901,6.327295,0.293,2.371344,1
"16719",2025-09-12 22:40:00,2025-09-12 15:40:00,13.22,54.52,70.34,0.42,1.29,0.64,0.48,12.4,118.3,13.31091,12.58572,12.1261602394107,NA,9.4348052854512,6.66248236279926,6.320611,NA,NA,NA
"16720",2025-09-12 22:45:00,2025-09-12 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87726243093923,NA,NA,6.283,0.293,2.370806,0.7
"16721",2025-09-12 22:50:00,2025-09-12 15:50:00,13.23,54.7,70.56,0.32,0.96,0.67,0.51,12.47,119,13.31057,12.71636,12.1990686556169,NA,9.25955493554328,6.58274388581952,6.301233,NA,NA,NA
"16722",2025-09-12 23:00:00,2025-09-12 16:00:00,13.23,54.69,70.55,0.31,0.9,2.42,2.19,12.43,118.6,13.28497,12.67465,12.1954070718232,9.8256408839779,9.17229458563536,6.63868640883978,6.333246,0.294,2.378297,0.8
"16723",2025-09-12 23:10:00,2025-09-12 16:10:00,13.24,54.79,70.66,0.33,0.98,1.36,1.18,12.56,119.8,13.29663,12.65841,12.1537854880295,NA,8.72659423572744,6.61778593186004,6.314966,NA,NA,NA
"16724",2025-09-12 23:15:00,2025-09-12 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.73901933701658,NA,NA,6.361,0.293,2.375472,0.4
"16725",2025-09-12 23:20:00,2025-09-12 16:20:00,13.26,54.91,70.79,0.56,1.75,1.32,1.14,12.56,119.9,13.31399,12.65859,12.1228039042357,NA,8.37156388581952,6.6108624548803,6.310632,NA,NA,NA
"16726",2025-09-12 23:30:00,2025-09-12 16:30:00,13.37,56.09,72.12,0.8,2.56,15.3,14.55,13.23,126.6,13.34869,12.66473,12.034672320442,9.74939779005525,7.2384915359116,6.55688097790055,6.385126,0.292,2.367901,-0.2
"16727",2025-09-12 23:45:00,2025-09-12 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59977624309392,NA,NA,6.331,0.293,2.373677,0.4
"16728",2025-09-13,2025-09-12 17:00:00,13.37,55.72,71.63,0.43,1.33,1.42,1.23,13.12,125.6,13.33673,12.7568,11.8287375690608,9.7071546961326,7.15881848618784,6.73539054696133,6.406518,0.293,2.37254,-0.3
"16729",2025-09-13 00:10:00,2025-09-12 17:10:00,13.34,55.6,71.53,1.68,5.53,8.7,8.22,12.95,123.9,13.30197,12.79244,11.982725985267,NA,7.35209913627993,6.60642706998158,6.344537,NA,NA,NA
"16730",2025-09-13 00:15:00,2025-09-12 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85953314917127,NA,NA,6.351,0.293,2.374873,-0.1
"16731",2025-09-13 00:20:00,2025-09-12 17:20:00,13.29,55.17,71.06,1,3.26,17.73,16.88,12.82,122.5,13.2842,12.83932,12.1386444014733,NA,7.30825778637201,6.50605959300184,6.357996,NA,NA,NA
"16732",2025-09-13 00:30:00,2025-09-12 17:30:00,13.33,55.79,71.8,0.58,1.83,7.55,7.11,12.73,121.7,13.28042,12.89157,12.2666628176796,9.94891160220994,7.17521443646409,6.5567831160221,6.388422,0.293,2.37601,0.3
"16733",2025-09-13 00:40:00,2025-09-12 17:40:00,13.24,54.12,69.8,0.28,0.8,0.43,0.28,12.31,117.5,13.26647,12.9421,12.3165612338858,NA,7.12438408655617,6.56820163904236,6.398065,NA,NA,NA
"16734",2025-09-13 00:45:00,2025-09-12 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0032900552486,NA,NA,6.37,0.292,2.367901,0.5
"16735",2025-09-13 00:50:00,2025-09-12 17:50:00,13.2,53.65,69.25,0.67,2.13,2.6,2.36,12.21,116.4,13.23345,12.80963,12.3484796500921,NA,7.24356873664825,6.61599616206261,6.415399,NA,NA,NA
"16736",2025-09-13 01:00:00,2025-09-12 18:00:00,13.2,53.57,69.16,0.36,1.08,0.55,0.4,12.09,115.3,13.26043,12.83062,12.3918480662983,10.1196685082873,7.29536938674033,6.67035168508287,6.412439,0.294,2.38472,0.1
"16737",2025-09-13 01:15:00,2025-09-12 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.138046961326,NA,NA,6.331,0.294,2.381778,0.9
"16738",2025-09-13 01:30:00,2025-09-12 18:30:00,13.18,54,69.74,0.4,1.24,1.04,0.87,12.23,116.5,13.26876,12.99993,12.5131833149171,10.1664254143646,7.37917833701657,6.63371225414365,6.378076,0.294,2.377098,-0.1
"16739",2025-09-13 01:40:00,2025-09-12 18:40:00,13.19,54.35,70.18,0.32,0.95,0.61,0.45,12.39,118.1,13.26388,12.98196,12.5290817311234,NA,7.55445398710866,6.5882447771639,6.350091,NA,NA,NA
"16740",2025-09-13 01:45:00,2025-09-12 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0798038674033,NA,NA,6.234,0.293,2.367876,0.1
"16741",2025-09-13 01:50:00,2025-09-12 18:50:00,13.17,54.2,70.02,2,6.64,7.73,7.29,12.3,117.2,13.26638,12.92724,12.5265801473297,NA,7.74459063720074,6.44869230018416,6.268915,NA,NA,NA
"16742",2025-09-13 02:00:00,2025-09-12 19:00:00,13.16,53.83,69.57,0.53,1.65,2.11,1.89,12.1,115.3,13.25256,12.90997,12.3434385635359,10.037182320442,7.65772028729282,6.44836082320442,6.245538,0.294,2.375358,0.3
"16743",2025-09-13 02:10:00,2025-09-12 19:10:00,13.15,53.66,69.36,0.31,0.9,0.4,0.25,12,114.3,13.24017,12.91888,12.3444769797422,NA,7.6542539373849,6.46231134622468,6.256586,NA,NA,NA
"16744",2025-09-13 02:15:00,2025-09-12 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0465607734807,NA,NA,6.234,0.294,2.375958,-0.3
"16745",2025-09-13 02:20:00,2025-09-12 19:20:00,13.13,53.63,69.35,1.02,3.32,3.89,3.6,11.95,113.7,13.22378,12.94305,12.3756953959484,NA,8.04409858747698,6.45587586924494,6.266351,NA,NA,NA
"16746",2025-09-13 02:30:00,2025-09-12 19:30:00,13.13,53.52,69.2,0.34,1.03,0.32,0.17,11.86,112.9,13.21697,12.89929,12.3769838121547,10.0749392265193,8.14701723756906,6.46143439226519,6.260309,0.295,2.385785,0
"16747",2025-09-13 02:40:00,2025-09-12 19:40:00,13.13,53.49,69.18,0.55,1.72,6.62,6.22,11.84,112.7,13.21633,12.8775,12.419952228361,NA,8.52153688766114,6.54975691528545,6.289941,NA,NA,NA
"16748",2025-09-13 02:45:00,2025-09-12 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.111317679558,NA,NA,6.341,0.293,2.374275,0.3
"16749",2025-09-13 02:50:00,2025-09-12 19:50:00,13.12,53.42,69.1,0.25,0.72,0.14,0,11.79,112.2,13.21234,12.89779,12.4275206445672,NA,8.56183653775322,6.59202743830571,6.339838,NA,NA,NA
"16750",2025-09-13 03:00:00,2025-09-12 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0776961325967,NA,NA,6.302,0.293,2.371942,-0.1
"16751",2025-09-13 03:15:00,2025-09-12 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80507458563536,NA,NA,6.312,0.294,2.380638,-0.2
"16752",2025-09-13 03:20:00,2025-09-12 20:20:00,13.1,53.27,68.94,0.55,1.71,0.23,0.08,11.73,111.5,13.18157,12.90573,12.369955893186,NA,7.94429048802947,6.50442400736648,6.343133,NA,NA,NA
"16753",2025-09-13 03:30:00,2025-09-12 20:30:00,13.1,53.23,68.88,0.86,2.78,0.85,0.68,11.71,111.4,13.18386,12.95275,12.0096943093923,9.76245303867403,7.56036213812155,6.51306453038674,6.344202,0.294,2.378297,0
"16754",2025-09-13 03:40:00,2025-09-12 20:40:00,13.07,53.19,68.88,0.39,1.2,1.29,1.1,11.68,111.1,13.15911,12.94192,12.0171727255985,NA,6.90229378821363,6.492713053407,6.341943,NA,NA,NA
"16755",2025-09-13 03:45:00,2025-09-12 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76383149171271,NA,NA,6.185,0.294,2.373019,0.2
"16756",2025-09-13 03:50:00,2025-09-12 20:50:00,13.04,53.11,68.84,0.82,2.66,7.91,7.45,11.65,110.7,13.1293,12.97454,12.1163211418048,NA,6.56725343830571,6.41215057642726,6.294519,NA,NA,NA
"16757",2025-09-13 04:00:00,2025-09-12 21:00:00,13.02,53.03,68.75,0.58,1.83,1.34,1.16,11.61,110.3,13.11868,12.95141,12.1105595580111,9.80020994475138,6.43012008839779,6.29884309944751,6.235406,0.294,2.372419,0
"16758",2025-09-13 04:10:00,2025-09-12 21:10:00,13.02,52.97,68.7,0.3,0.89,0.28,0.14,11.56,109.8,13.11364,12.93054,12.1255079742173,NA,6.36613773848987,6.28789162246777,6.204858,NA,NA,NA
"16759",2025-09-13 04:15:00,2025-09-12 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89058839779006,NA,NA,6.185,0.294,2.373019,0.4
"16760",2025-09-13 04:20:00,2025-09-12 21:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.11941,13.06271,12.1907263904236,NA,6.36593738858195,6.24852814548803,6.206293,NA,NA,NA
"16761",2025-09-13 04:30:00,2025-09-12 21:30:00,13,52.83,68.54,0.28,0.81,0.19,0.05,11.48,109,13.09725,13.05267,12.2669548066298,9.94496685082873,6.28727503867403,6.16683666850829,6.206842,0.295,2.38109,0.5
"16762",2025-09-13 04:40:00,2025-09-12 21:40:00,13,52.85,68.56,0.36,1.07,0.54,0.39,11.47,108.9,13.08831,13.06429,12.2868532228361,NA,6.27492868876611,6.14972019152855,6.208917,NA,NA,NA
"16763",2025-09-13 04:45:00,2025-09-12 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9813453038674,NA,NA,6.156,0.295,2.379346,-0.2
"16764",2025-09-13 04:50:00,2025-09-12 21:50:00,13,52.8,68.5,3.49,11.68,31,29.62,11.45,108.7,13.096,13.06527,12.3301316390424,NA,6.2337423388582,6.1256147145488,6.200098,NA,NA,NA
"16765",2025-09-13 05:00:00,2025-09-12 22:00:00,13,52.82,68.52,0.58,1.84,1.71,1.51,11.45,108.7,13.09075,13.05688,12.3670900552486,10.0617237569061,6.28514698895028,6.15769323756906,6.197961,0.293,2.367278,0.1
"16766",2025-09-13 05:10:00,2025-09-12 22:10:00,13,52.77,68.47,1.79,5.92,17.22,16.39,11.43,108.5,13.08523,13.03466,12.3960784714549,NA,6.38302963904236,6.27784476058932,6.201288,NA,NA,NA
"16767",2025-09-13 05:15:00,2025-09-12 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1081022099448,NA,NA,6.312,0.293,2.37254,0.1
"16768",2025-09-13 05:20:00,2025-09-12 22:20:00,13,52.77,68.47,3.49,11.67,23.91,22.81,11.4,108.2,13.07537,13.05264,12.4218068876611,NA,6.44377228913444,6.36839428360958,6.301507,NA,NA,NA
"16769",2025-09-13 05:30:00,2025-09-12 22:30:00,12.98,52.69,68.4,0.71,2.27,0.83,0.66,11.38,108,13.06582,13.06423,12.4351053038674,10.1534806629834,6.27068893922652,6.36064780662983,6.341089,0.293,2.37601,0
"16770",2025-09-13 05:40:00,2025-09-12 22:40:00,12.98,52.71,68.42,1.04,3.37,25.42,24.26,11.39,108.1,13.06472,13.01882,12.4691337200737,NA,6.3255425893186,6.43883732965009,6.346185,NA,NA,NA
"16771",2025-09-13 05:45:00,2025-09-12 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1628591160221,NA,NA,6.448,0.293,2.380679,-0.4
"16772",2025-09-13 05:50:00,2025-09-12 22:50:00,12.99,52.69,68.38,0.49,1.54,1.37,1.19,11.34,107.6,13.06942,13.0614,12.4714821362799,NA,6.36541123941068,6.78076085267035,6.406946,NA,NA,NA
"16773",2025-09-13 06:00:00,2025-09-12 23:00:00,12.98,52.71,68.42,0.59,1.86,2.34,2.12,11.34,107.6,13.06948,13.05078,12.5306005524862,10.2352375690608,6.34680788950276,6.79248337569061,6.428705,0.294,2.389405,0.2
"16774",2025-09-13 06:10:00,2025-09-12 23:10:00,12.97,52.66,68.37,0.38,1.14,1.15,0.97,11.34,107.6,13.06341,13.04879,12.5608989686925,NA,6.40468253959484,6.91785389871087,6.471368,NA,NA,NA
"16775",2025-09-13 06:15:00,2025-09-12 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2806160220994,NA,NA,6.613,0.292,2.382403,0.5
"16776",2025-09-13 06:20:00,2025-09-12 23:20:00,12.97,52.68,68.39,0.55,1.72,9.41,8.9,11.34,107.5,13.05618,13.05078,12.5877573848987,NA,6.56863518968692,6.99949242173112,6.514764,NA,NA,NA
