"Plot Title: Brooks Weather Station"
"#","Date Time, GMT-07:00","Pressure, in Hg (LGR S/N: 22313858, SEN S/N: 22279472)","PAR, µmol/m²/s (LGR S/N: 22313858, SEN S/N: 22300749)","Temp, °F (LGR S/N: 22313858, SEN S/N: 22305821)","RH, % (LGR S/N: 22313858, SEN S/N: 22305821)","Wind Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Gust Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Wind Direction, ø (LGR S/N: 22313858, SEN S/N: 22309738)"
11885,09/19/25 10:58:31 PM,21.6588,1.2,36.928,83.603,0.00,0.00,210.6
11886,09/19/25 11:08:31 PM,21.6588,1.2,37.159,82.133,0.00,0.00,210.6
11887,09/19/25 11:18:31 PM,21.6617,1.2,36.541,82.989,0.00,0.00,210.6
11888,09/19/25 11:28:31 PM,21.6588,1.2,36.811,82.315,0.00,0.00,210.6
11889,09/19/25 11:38:31 PM,21.6588,1.2,36.079,84.495,0.00,0.00,210.6
11890,09/19/25 11:48:31 PM,21.6588,1.2,35.731,86.943,0.00,0.00,210.6
11891,09/19/25 11:58:31 PM,21.6558,1.2,35.307,87.076,0.00,0.00,210.6
11892,09/20/25 12:08:31 AM,21.6588,1.2,35.152,87.544,0.00,0.00,210.6
11893,09/20/25 12:18:31 AM,21.6588,1.2,34.727,87.883,0.00,0.00,210.6
11894,09/20/25 12:28:31 AM,21.6588,1.2,33.917,89.424,0.00,0.00,210.6
11895,09/20/25 12:38:31 AM,21.6588,1.2,33.800,87.662,0.00,0.00,210.6
11896,09/20/25 12:48:31 AM,21.6588,1.2,33.183,90.616,0.00,0.00,210.6
11897,09/20/25 12:58:31 AM,21.6588,1.2,32.797,91.360,0.00,0.00,210.6
11898,09/20/25 01:08:31 AM,21.6588,1.2,33.028,90.307,0.00,0.00,210.6
11899,09/20/25 01:18:31 AM,21.6647,1.2,32.410,90.797,0.00,0.00,210.6
11900,09/20/25 01:28:31 AM,21.6588,1.2,32.875,91.887,0.00,0.00,210.6
11901,09/20/25 01:38:31 AM,21.6588,1.2,32.410,91.951,0.00,0.00,210.6
11902,09/20/25 01:48:31 AM,21.6588,1.2,32.758,94.336,0.00,0.00,210.6
11903,09/20/25 01:58:31 AM,21.6558,1.2,32.410,93.889,0.00,0.00,210.6
11904,09/20/25 02:08:31 AM,21.6529,1.2,32.488,93.747,0.00,0.00,210.6
11905,09/20/25 02:18:31 AM,21.6558,1.2,31.831,93.115,0.00,0.00,210.6
11906,09/20/25 02:28:31 AM,21.6529,1.2,31.793,94.502,0.00,0.00,210.6
11907,09/20/25 02:38:31 AM,21.6529,1.2,31.253,94.569,0.00,0.00,210.6
11908,09/20/25 02:48:31 AM,21.6558,1.2,31.446,95.074,0.00,0.00,210.6
11909,09/20/25 02:58:31 AM,21.6529,1.2,31.561,94.539,0.00,0.00,210.6
11910,09/20/25 03:08:31 AM,21.6558,1.2,31.755,94.612,0.00,0.00,210.6
11911,09/20/25 03:18:31 AM,21.6529,1.2,32.025,94.482,0.00,0.00,210.6
11912,09/20/25 03:28:31 AM,21.6558,1.2,32.410,94.620,0.00,0.00,210.6
11913,09/20/25 03:38:31 AM,21.6529,1.2,32.410,94.569,0.00,0.00,210.6
11914,09/20/25 03:48:31 AM,21.6558,1.2,32.256,94.578,0.00,0.00,210.6
11915,09/20/25 03:58:31 AM,21.6558,1.2,32.603,96.123,0.00,0.00,210.6
11916,09/20/25 04:08:31 AM,21.6558,1.2,32.488,95.512,0.00,0.00,210.6
11917,09/20/25 04:18:31 AM,21.6558,1.2,32.603,94.762,0.00,0.00,210.6
11918,09/20/25 04:28:31 AM,21.6558,1.2,32.218,95.142,0.00,0.00,210.6
11919,09/20/25 04:38:31 AM,21.6588,1.2,31.908,94.800,0.00,0.00,210.6
11920,09/20/25 04:48:31 AM,21.6588,1.2,31.678,95.390,0.00,0.00,210.6
11921,09/20/25 04:58:31 AM,21.6558,1.2,31.678,95.459,0.00,0.00,210.6
11922,09/20/25 05:08:31 AM,21.6558,1.2,31.870,96.172,0.00,0.00,210.6
11923,09/20/25 05:18:31 AM,21.6588,1.2,31.755,96.571,0.00,0.00,210.6
11924,09/20/25 05:28:31 AM,21.6529,1.2,31.600,96.808,0.00,0.00,210.6
11925,09/20/25 05:38:31 AM,21.6558,1.2,31.213,96.794,0.00,0.00,210.6
11926,09/20/25 05:48:31 AM,21.6558,1.2,30.943,96.681,0.00,0.00,210.6
11927,09/20/25 05:58:31 AM,21.6588,3.7,30.596,96.442,0.00,0.00,210.6
11928,09/20/25 06:08:31 AM,21.6588,11.2,30.866,97.389,0.00,0.00,210.6
11929,09/20/25 06:18:31 AM,21.6617,26.2,30.596,96.828,0.00,0.00,210.6
11930,09/20/25 06:28:31 AM,21.6617,41.2,30.094,96.524,0.00,0.00,210.6
11931,09/20/25 06:38:31 AM,21.6617,56.2,30.558,97.057,0.00,0.00,210.6
11932,09/20/25 06:48:31 AM,21.6588,71.2,30.364,96.754,0.00,0.00,210.6
11933,09/20/25 06:58:31 AM,21.6676,81.2,31.176,97.052,0.00,0.00,210.6
11934,09/20/25 07:08:31 AM,21.6647,286.2,33.105,96.895,0.00,0.00,207.8
11935,09/20/25 07:18:31 AM,21.6647,348.7,37.351,86.902,0.00,0.00,207.8
11936,09/20/25 07:28:31 AM,21.6617,413.7,40.480,83.502,0.00,0.00,207.8
11937,09/20/25 07:38:31 AM,21.6647,481.2,43.221,76.718,0.00,0.00,207.8
11938,09/20/25 07:48:31 AM,21.6647,521.2,46.078,70.188,0.00,0.00,189.5
11939,09/20/25 07:58:31 AM,21.6647,571.2,46.656,68.261,0.00,0.00,80.0
11940,09/20/25 08:08:31 AM,21.6617,631.2,50.247,59.211,0.00,0.00,67.4
11941,09/20/25 08:18:31 AM,21.6647,691.2,52.795,53.584,0.74,3.00,81.4
11942,09/20/25 08:28:31 AM,21.6676,756.2,54.918,47.088,1.50,4.47,33.7
11943,09/20/25 08:38:31 AM,21.6676,816.2,57.196,45.913,3.00,5.97,21.1
11944,09/20/25 08:48:31 AM,21.6676,881.2,57.234,42.576,3.00,5.97,1.4
11945,09/20/25 08:58:31 AM,21.6617,941.2,58.431,43.125,3.00,5.97,0.0
11946,09/20/25 09:08:31 AM,21.6647,1003.7,59.628,41.285,2.24,4.47,2.8
11947,09/20/25 09:18:31 AM,21.6676,1061.2,59.396,36.159,3.00,5.97,2.8
11948,09/20/25 09:28:31 AM,21.6676,1116.2,60.903,38.808,3.00,5.23,11.2
11949,09/20/25 09:38:31 AM,21.6706,1168.7,60.555,38.976,3.74,6.73,21.1
11950,09/20/25 09:48:31 AM,21.6706,1216.2,59.473,38.074,3.00,6.73,353.8
11951,09/20/25 09:58:31 AM,21.6647,1261.2,60.708,33.382,3.74,8.21,11.2
11952,09/20/25 10:08:31 AM,21.6617,1306.2,58.431,32.174,5.23,10.47,8.4
11953,09/20/25 10:18:31 AM,21.6617,1351.2,60.208,32.357,3.74,8.21,355.2
11954,09/20/25 10:28:31 AM,21.6588,1388.7,61.365,33.236,3.74,11.21,12.6
11955,09/20/25 10:38:31 AM,21.6588,1421.2,60.633,30.993,4.47,11.21,2.8
11956,09/20/25 10:48:31 AM,21.6558,1453.7,60.670,35.680,5.23,10.47,351.0
11957,09/20/25 10:58:31 AM,21.6529,1491.2,61.752,38.811,4.47,9.71,5.6
11958,09/20/25 11:08:31 AM,21.6558,1546.2,61.675,33.495,4.47,9.71,355.2
11959,09/20/25 11:18:31 AM,21.6499,1558.7,60.246,38.564,5.97,11.21,352.4
11960,09/20/25 11:28:31 AM,21.6470,1636.2,61.133,34.717,4.47,10.47,5.6
11961,09/20/25 11:38:31 AM,21.6470,1668.7,61.133,29.216,3.74,10.47,317.3
11962,09/20/25 11:48:31 AM,21.6470,1641.2,60.091,33.771,5.23,8.97,335.5
11963,09/20/25 11:58:31 AM,21.6411,1668.7,60.091,34.060,5.23,10.47,327.1
11964,09/20/25 12:08:31 PM,21.6440,1548.7,59.821,34.699,3.74,10.47,321.5
11965,09/20/25 12:18:31 PM,21.6411,1911.2,61.828,31.577,5.97,12.71,351.0
11966,09/20/25 12:28:31 PM,21.6558,358.7,57.544,37.237,6.73,11.21,344.0
11967,09/20/25 12:38:31 PM,21.6351,1841.2,60.980,36.974,4.47,10.47,5.6
11968,09/20/25 12:48:31 PM,21.6351,1808.7,61.056,30.822,6.73,12.71,351.0
11969,09/20/25 12:58:31 PM,21.6322,1723.7,61.018,33.364,5.23,10.47,344.0
11970,09/20/25 01:08:31 PM,21.6263,1791.2,63.295,29.807,3.74,8.97,320.1
11971,09/20/25 01:18:31 PM,21.6204,1838.7,62.717,35.193,5.97,11.21,346.8
11972,09/20/25 01:28:31 PM,21.6204,1893.7,62.137,34.943,5.97,13.44,339.7
11973,09/20/25 01:38:31 PM,21.6204,1721.2,61.520,31.125,5.97,10.47,342.6
11974,09/20/25 01:48:31 PM,21.6115,1743.7,63.142,31.916,4.47,11.21,344.0
11975,09/20/25 01:58:31 PM,21.6145,1706.2,63.102,28.634,4.47,12.71,328.5
11976,09/20/25 02:08:31 PM,21.6115,1561.2,63.257,29.078,3.74,8.97,338.3
11977,09/20/25 02:18:31 PM,21.6145,1601.2,62.215,31.083,5.97,13.44,331.3
11978,09/20/25 02:28:31 PM,21.6145,1553.7,63.142,27.477,5.23,15.68,286.4
11979,09/20/25 02:38:31 PM,21.6115,1473.7,64.144,28.382,3.74,11.21,299.0
11980,09/20/25 02:48:31 PM,21.6115,1413.7,62.755,32.782,5.23,11.21,290.6
11981,09/20/25 02:58:31 PM,21.6086,1371.2,63.102,29.615,3.74,9.71,313.1
11982,09/20/25 03:08:31 PM,21.6115,1293.7,63.142,29.587,4.47,11.21,285.0
11983,09/20/25 03:18:31 PM,21.6027,1248.7,62.832,28.038,3.74,8.97,303.2
11984,09/20/25 03:28:31 PM,21.6056,1188.7,63.257,26.596,5.23,15.68,286.4
11985,09/20/25 03:38:31 PM,21.6056,1063.7,63.257,26.809,5.97,12.71,259.7
11986,09/20/25 03:48:31 PM,21.6027,963.7,61.597,31.334,5.23,14.20,268.1
11987,09/20/25 03:58:31 PM,21.6027,936.2,62.640,28.318,4.47,8.97,279.4
11988,09/20/25 04:08:31 PM,21.5997,878.7,62.947,32.576,3.74,11.95,294.8
11989,09/20/25 04:18:31 PM,21.5997,793.7,61.790,29.683,3.74,11.95,280.8
11990,09/20/25 04:28:31 PM,21.5968,698.7,61.713,33.359,3.74,11.95,306.1
11991,09/20/25 04:38:31 PM,21.6027,618.7,60.246,32.502,6.73,14.20,338.3
11992,09/20/25 04:48:31 PM,21.5997,546.2,61.056,29.102,3.00,8.97,300.4
11993,09/20/25 04:58:31 PM,21.6086,478.7,60.786,33.262,3.00,7.47,311.7
11994,09/20/25 05:08:31 PM,21.6027,403.7,60.168,32.287,3.74,9.71,327.1
11995,09/20/25 05:18:31 PM,21.6086,333.7,59.473,30.442,2.24,10.47,315.9
11996,09/20/25 05:28:31 PM,21.6263,88.7,58.276,36.017,2.24,5.23,292.0
11997,09/20/25 05:38:31 PM,21.6263,73.7,55.652,37.581,2.24,5.97,296.2
11998,09/20/25 05:48:31 PM,21.6263,58.7,55.652,35.406,2.24,8.97,311.7
11999,09/20/25 05:58:31 PM,21.6233,43.7,55.420,35.735,2.24,6.73,283.6
12000,09/20/25 06:08:31 PM,21.6263,26.2,55.112,34.324,2.24,5.23,313.1
12001,09/20/25 06:18:31 PM,21.6292,11.2,53.026,39.806,1.50,8.21,294.8
12002,09/20/25 06:28:31 PM,21.6263,1.2,51.328,50.562,1.50,5.23,325.7
12003,09/20/25 06:38:31 PM,21.6263,1.2,48.819,46.719,0.74,2.24,294.8
12004,09/20/25 06:48:31 PM,21.6292,1.2,48.587,55.831,1.50,3.74,287.8
12005,09/20/25 06:58:31 PM,21.6292,1.2,45.536,56.619,0.74,3.00,352.4
12006,09/20/25 07:08:31 PM,21.6292,1.2,44.416,59.855,0.74,2.24,286.4
12007,09/20/25 07:18:31 PM,21.6292,1.2,44.069,60.937,0.74,2.24,265.3
12008,09/20/25 07:28:31 PM,21.6292,1.2,41.677,63.587,0.74,1.50,262.5
12009,09/20/25 07:38:31 PM,21.6292,1.2,40.905,64.704,0.74,2.24,224.6
12010,09/20/25 07:48:31 PM,21.6322,1.2,40.287,67.953,0.74,3.00,151.6
12011,09/20/25 07:58:31 PM,21.6322,1.2,42.642,71.040,1.50,4.47,139.0
12012,09/20/25 08:08:31 PM,21.6322,1.2,42.874,69.702,0.74,3.74,314.5
12013,09/20/25 08:18:31 PM,21.6322,1.2,41.020,71.470,0.74,3.00,304.7
12014,09/20/25 08:28:31 PM,21.6322,1.2,39.553,74.229,0.74,2.24,5.6
12015,09/20/25 08:38:31 PM,21.6292,1.2,41.097,70.256,1.50,3.00,189.5
12016,09/20/25 08:48:31 PM,21.6292,1.2,40.710,67.364,0.74,2.24,203.6
12017,09/20/25 08:58:31 PM,21.6292,1.2,39.205,68.779,0.74,2.24,164.3
12018,09/20/25 09:08:31 PM,21.6292,1.2,37.314,73.278,0.74,2.24,141.8
12019,09/20/25 09:18:31 PM,21.6233,1.2,37.391,78.370,0.74,3.00,140.4
12020,09/20/25 09:28:31 PM,21.6233,1.2,36.271,78.117,0.74,2.24,150.2
12021,09/20/25 09:38:31 PM,21.6233,1.2,35.654,80.705,0.74,2.24,231.6
12022,09/20/25 09:48:31 PM,21.6233,1.2,34.612,82.663,0.74,1.50,217.6
12023,09/20/25 09:58:31 PM,21.6233,1.2,34.225,79.509,1.50,2.24,155.8
12024,09/20/25 10:08:31 PM,21.6233,1.2,33.955,78.813,0.74,1.50,146.0
12025,09/20/25 10:18:31 PM,21.6233,1.2,33.723,77.710,0.74,2.24,146.0
12026,09/20/25 10:28:31 PM,21.6233,1.2,33.492,79.844,0.74,2.24,144.6
12027,09/20/25 10:38:31 PM,21.6233,1.2,33.145,82.827,0.74,1.50,139.0
12028,09/20/25 10:48:31 PM,21.6233,1.2,33.415,88.235,0.00,1.50,139.0
12029,09/20/25 10:58:31 PM,21.6174,1.2,32.333,86.398,0.74,2.24,167.1
12030,09/20/25 11:08:31 PM,21.6174,1.2,32.875,86.783,0.00,1.50,199.4
12031,09/20/25 11:18:31 PM,21.6174,1.2,32.410,88.684,0.00,2.24,196.5
12032,09/20/25 11:28:31 PM,21.6115,1.2,31.600,86.032,0.74,2.24,178.3
12033,09/20/25 11:38:31 PM,21.6115,1.2,32.720,85.716,0.74,1.50,157.2
12034,09/20/25 11:48:31 PM,21.6086,1.2,32.797,89.117,0.00,1.50,158.6
12035,09/20/25 11:58:31 PM,21.6086,1.2,34.689,83.308,0.74,3.00,171.3
12036,09/21/25 12:08:31 AM,21.6086,1.2,35.422,86.899,0.74,3.74,190.9
12037,09/21/25 12:18:31 AM,21.6086,1.2,36.504,80.992,1.50,3.74,230.2
12038,09/21/25 12:28:31 AM,21.6056,1.2,36.541,79.115,1.50,3.00,224.6
12039,09/21/25 12:38:31 AM,21.6086,1.2,37.854,80.870,2.24,4.47,216.2
12040,09/21/25 12:48:31 AM,21.6086,1.2,36.426,82.008,1.50,4.47,188.1
12041,09/21/25 12:58:31 AM,21.6086,1.2,37.004,83.671,0.74,3.00,231.6
12042,09/21/25 01:08:31 AM,21.6086,1.2,36.464,78.769,1.50,3.00,223.2
12043,09/21/25 01:18:31 AM,21.6086,1.2,34.882,81.726,0.74,2.24,224.6
12044,09/21/25 01:28:31 AM,21.6115,1.2,33.877,83.516,0.74,3.00,206.4
12045,09/21/25 01:38:31 AM,21.6115,1.2,33.994,82.928,0.74,2.24,160.0
12046,09/21/25 01:48:31 AM,21.6115,1.2,34.882,84.462,1.50,2.24,141.8
12047,09/21/25 01:58:31 AM,21.6115,1.2,32.063,87.439,0.74,2.24,129.2
12048,09/21/25 02:08:31 AM,21.6115,1.2,31.870,89.334,0.00,2.24,147.4
12049,09/21/25 02:18:31 AM,21.6115,1.2,31.793,92.294,0.00,1.50,154.4
12050,09/21/25 02:28:31 AM,21.6115,1.2,31.831,94.580,0.74,1.50,157.2
12051,09/21/25 02:38:31 AM,21.6145,1.2,31.523,92.749,0.00,0.00,188.1
12052,09/21/25 02:48:31 AM,21.6145,1.2,31.831,93.069,0.00,0.74,183.9
12053,09/21/25 02:58:31 AM,21.6115,1.2,31.600,94.675,0.00,0.00,210.6
12054,09/21/25 03:08:31 AM,21.6086,1.2,30.943,93.988,0.00,0.00,219.0
12055,09/21/25 03:18:31 AM,21.6056,1.2,30.171,93.660,0.00,0.00,219.0
12056,09/21/25 03:28:31 AM,21.6056,1.2,31.021,93.188,0.00,0.00,219.0
12057,09/21/25 03:38:31 AM,21.6027,1.2,30.171,92.982,0.00,0.00,216.2
12058,09/21/25 03:48:31 AM,21.6056,1.2,30.016,93.820,0.00,0.00,213.4
12059,09/21/25 03:58:31 AM,21.6056,1.2,30.094,93.907,0.00,0.00,205.0
12060,09/21/25 04:08:31 AM,21.6056,1.2,30.519,94.214,0.00,0.00,196.5
12061,09/21/25 04:18:31 AM,21.6086,1.2,30.326,94.218,0.00,0.00,195.1
12062,09/21/25 04:28:31 AM,21.6086,1.2,30.789,93.486,0.00,2.24,193.7
12063,09/21/25 04:38:31 AM,21.6086,1.2,31.098,93.669,0.74,2.24,172.7
12064,09/21/25 04:48:31 AM,21.6056,1.2,30.596,93.251,0.74,2.24,176.9
12065,09/21/25 04:58:31 AM,21.6056,1.2,31.330,94.981,0.00,1.50,178.3
12066,09/21/25 05:08:31 AM,21.6027,1.2,31.291,94.832,0.00,0.00,164.3
12067,09/21/25 05:18:31 AM,21.5997,1.2,30.751,94.707,0.00,0.00,164.3
12068,09/21/25 05:28:31 AM,21.5997,1.2,30.751,95.633,0.00,0.00,164.3
12069,09/21/25 05:38:31 AM,21.5997,1.2,30.636,96.397,0.00,0.00,165.7
12070,09/21/25 05:48:31 AM,21.5997,1.2,30.441,96.455,0.00,0.00,165.7
12071,09/21/25 05:58:31 AM,21.6027,3.7,30.171,96.652,0.00,0.00,165.7
12072,09/21/25 06:08:31 AM,21.5997,16.2,30.866,97.028,0.00,0.00,165.7
12073,09/21/25 06:18:31 AM,21.5997,36.2,30.596,97.545,0.00,0.00,175.5
12074,09/21/25 06:28:31 AM,21.5997,56.2,30.673,97.189,0.00,0.00,261.1
12075,09/21/25 06:38:31 AM,21.5997,81.2,31.136,97.093,0.00,0.00,259.7
12076,09/21/25 06:48:31 AM,21.5997,103.7,32.373,97.385,0.00,0.00,259.7
12077,09/21/25 06:58:31 AM,21.6027,121.2,32.603,97.134,0.00,0.00,230.2
12078,09/21/25 07:08:31 AM,21.6056,211.2,33.762,96.823,0.00,0.74,193.7
12079,09/21/25 07:18:31 AM,21.6027,271.2,37.738,90.248,0.00,1.50,96.9
12080,09/21/25 07:28:31 AM,21.6056,336.2,38.395,88.669,0.74,2.24,238.7
12081,09/21/25 07:38:31 AM,21.6027,368.7,42.796,80.673,0.00,0.00,238.7
12082,09/21/25 07:48:31 AM,21.5997,426.2,44.416,79.089,0.00,0.00,238.7
12083,09/21/25 07:58:31 AM,21.6027,501.2,47.428,75.134,0.00,0.00,238.7
12084,09/21/25 08:08:31 AM,21.5997,458.7,45.228,77.165,0.00,0.00,228.8
12085,09/21/25 08:18:31 AM,21.5997,661.2,48.547,70.642,0.00,0.00,226.0
12086,09/21/25 08:28:31 AM,21.5938,766.2,53.258,62.054,0.00,0.00,238.7
12087,09/21/25 08:38:31 AM,21.5938,851.2,56.077,55.543,0.00,0.74,251.3
12088,09/21/25 08:48:31 AM,21.5879,973.7,58.431,52.926,0.00,0.00,355.2
12089,09/21/25 08:58:31 AM,21.5879,223.7,57.079,49.885,0.00,0.00,355.2
12090,09/21/25 09:08:31 AM,21.5849,256.2,49.359,65.917,0.00,0.00,132.0
12091,09/21/25 09:18:31 AM,21.5879,416.2,50.014,69.473,0.00,0.00,147.4
12092,09/21/25 09:28:31 AM,21.5790,923.7,54.648,53.515,0.00,0.00,147.4
12093,09/21/25 09:38:31 AM,21.5820,1058.7,58.701,45.692,0.00,2.24,307.5
12094,09/21/25 09:48:31 AM,21.5731,1381.2,60.940,40.313,1.50,2.24,22.5
12095,09/21/25 09:58:31 AM,21.5731,1121.2,65.381,34.705,1.50,2.24,25.3
12096,09/21/25 10:08:31 AM,21.5702,1178.7,63.837,35.090,0.74,2.24,12.6
12097,09/21/25 10:18:31 AM,21.5643,1186.2,60.980,32.236,1.50,4.47,321.5
12098,09/21/25 10:28:31 AM,21.5643,846.2,59.821,34.481,2.24,5.23,181.1
12099,09/21/25 10:38:31 AM,21.5643,1036.2,60.246,33.280,1.50,3.74,245.7
12100,09/21/25 10:48:31 AM,21.5672,661.2,59.281,32.694,1.50,5.97,144.6
12101,09/21/25 10:58:31 AM,21.5613,606.2,58.161,34.177,1.50,3.74,143.2
12102,09/21/25 11:08:31 AM,21.5584,788.7,58.469,34.424,2.24,4.47,164.3
12103,09/21/25 11:18:31 AM,21.5584,698.7,59.396,34.360,1.50,3.74,224.6
12104,09/21/25 11:28:31 AM,21.5525,808.7,58.199,35.117,2.24,5.97,196.5
12105,09/21/25 11:38:31 AM,21.5495,906.2,59.976,34.160,2.24,5.97,190.9
12106,09/21/25 11:48:31 AM,21.5495,611.2,58.779,34.058,1.50,4.47,186.7
12107,09/21/25 11:58:31 AM,21.5466,503.7,58.199,35.250,2.24,5.97,230.2
12108,09/21/25 12:08:31 PM,21.5495,361.2,57.774,37.171,2.24,6.73,205.0
12109,09/21/25 12:18:31 PM,21.5466,251.2,56.617,39.902,3.00,5.97,147.4
12110,09/21/25 12:28:31 PM,21.5525,171.2,56.115,40.615,3.00,8.21,181.1
12111,09/21/25 12:38:31 PM,21.5525,331.2,53.296,48.156,5.97,11.21,217.6
12112,09/21/25 12:48:31 PM,21.5436,661.2,54.030,51.818,3.00,8.97,219.0
12113,09/21/25 12:58:31 PM,21.5347,848.7,55.612,45.060,3.74,8.97,216.2
12114,09/21/25 01:08:31 PM,21.5200,1613.7,59.126,36.989,3.00,5.23,259.7
12115,09/21/25 01:18:31 PM,21.5288,523.7,59.589,34.788,3.00,7.47,198.0
12116,09/21/25 01:28:31 PM,21.5200,856.2,58.199,37.769,2.24,5.97,37.9
12117,09/21/25 01:38:31 PM,21.5170,856.2,57.852,35.456,3.74,7.47,73.0
12118,09/21/25 01:48:31 PM,21.5170,613.7,58.276,36.321,3.00,6.73,106.7
12119,09/21/25 01:58:31 PM,21.5170,483.7,57.349,38.437,3.00,7.47,221.8
12120,09/21/25 02:08:31 PM,21.5141,408.7,57.042,39.541,3.74,8.97,216.2
12121,09/21/25 02:18:31 PM,21.5259,246.2,54.570,49.781,4.47,19.42,214.8
12122,09/21/25 02:28:31 PM,21.5288,328.7,49.359,62.141,8.21,15.68,226.0
12123,09/21/25 02:38:31 PM,21.5318,158.7,47.428,67.378,5.23,10.47,224.6
12124,09/21/25 02:48:31 PM,21.5347,148.7,46.308,70.280,4.47,12.71,167.1
12125,09/21/25 02:58:31 PM,21.5377,178.7,46.078,72.427,2.24,5.97,186.7
12126,09/21/25 03:08:31 PM,21.5288,238.7,44.649,78.534,4.47,9.71,216.2
12127,09/21/25 03:18:31 PM,21.5288,173.7,44.494,79.945,6.73,13.44,223.2
12128,09/21/25 03:28:31 PM,21.5318,148.7,44.803,79.989,5.23,10.47,226.0
12129,09/21/25 03:38:31 PM,21.5318,96.2,44.881,78.053,3.74,8.97,221.8
12130,09/21/25 03:48:31 PM,21.5288,121.2,44.764,79.904,3.74,7.47,214.8
12131,09/21/25 03:58:31 PM,21.5288,246.2,43.993,82.692,2.24,8.21,189.5
12132,09/21/25 04:08:31 PM,21.5288,301.2,43.954,83.328,2.24,5.23,212.0
12133,09/21/25 04:18:31 PM,21.5288,238.7,43.569,82.861,2.24,5.23,182.5
12134,09/21/25 04:28:31 PM,21.5259,168.7,43.259,86.041,2.24,3.74,134.8
12135,09/21/25 04:38:31 PM,21.5288,126.2,43.144,87.227,1.50,3.74,99.7
12136,09/21/25 04:48:31 PM,21.5288,126.2,42.874,84.372,3.00,5.97,96.9
12137,09/21/25 04:58:31 PM,21.5259,171.2,43.259,85.031,1.50,3.00,101.1
12138,09/21/25 05:08:31 PM,21.5229,216.2,43.722,85.100,0.74,3.00,95.5
12139,09/21/25 05:18:31 PM,21.5259,101.2,43.374,84.935,1.50,3.74,92.7
12140,09/21/25 05:28:31 PM,21.5259,53.7,42.989,86.802,2.24,3.74,91.3
12141,09/21/25 05:38:31 PM,21.5259,18.7,43.221,84.984,1.50,3.74,61.8
12142,09/21/25 05:48:31 PM,21.5259,13.7,42.757,85.528,0.74,2.24,160.0
12143,09/21/25 05:58:31 PM,21.5288,6.2,42.912,87.329,0.00,0.74,196.5
12144,09/21/25 06:08:31 PM,21.5259,1.2,42.564,90.784,0.00,1.50,200.8
12145,09/21/25 06:18:31 PM,21.5288,1.2,42.449,90.724,0.74,2.24,234.5
12146,09/21/25 06:28:31 PM,21.5318,1.2,42.255,91.801,0.74,1.50,269.6
12147,09/21/25 06:38:31 PM,21.5259,1.2,42.949,93.404,1.50,3.74,311.7
12148,09/21/25 06:48:31 PM,21.5318,1.2,43.144,93.205,3.00,5.97,351.0
12149,09/21/25 06:58:31 PM,21.5347,1.2,42.874,93.303,3.00,5.97,336.9
12150,09/21/25 07:08:31 PM,21.5347,1.2,43.027,93.564,3.00,5.23,341.2
12151,09/21/25 07:18:31 PM,21.5318,1.2,42.526,92.204,1.50,5.23,299.0
12152,09/21/25 07:28:31 PM,21.5318,1.2,42.912,93.864,2.24,5.97,346.8
12153,09/21/25 07:38:31 PM,21.5406,1.2,42.874,93.138,3.00,5.97,355.2
12154,09/21/25 07:48:31 PM,21.5436,1.2,42.834,89.671,2.24,5.23,339.7
12155,09/21/25 07:58:31 PM,21.5406,1.2,42.255,88.748,2.24,8.97,307.5
12156,09/21/25 08:08:31 PM,21.5436,1.2,42.217,90.738,2.24,8.97,297.6
12157,09/21/25 08:18:31 PM,21.5466,1.2,42.449,87.662,3.74,8.97,318.7
